Rafael Nadal;ESP;13030;/Tennis/Players/Top-Players/Rafael-Nadal.aspx?t=pa&
BEL vs. SRB WG 1st RD;2013;Clay;RR;Olivier Rochus;W
Australian Open;2013;Hard;R128;Paul-Henri Mathieu;W
Australian Open;2013;Hard;R64;Ryan Harrison;W
Australian Open;2013;Hard;R32;Radek Stepanek;W
Australian Open;2013;Hard;R16;Stan Wawrinka;W
Australian Open;2013;Hard;Q;Tomas Berdych;W
Australian Open;2013;Hard;S;David Ferrer;W
Australian Open;2013;Hard;W;Andy Murray;W

David Ferrer;ESP;5800;/Tennis/Players/Top-Players/David-Ferrer.aspx?t=pa&
Barclays ATP World Tour Finals;2013;Hard;RR;Rafael Nadal;L
Barclays ATP World Tour Finals;2013;Hard;RR;Tomas Berdych;L
Barclays ATP World Tour Finals;2013;Hard;RR;Stan Wawrinka;L
ATP World Tour Masters 1000 Paris;2013;Hard;R64;Bye;W
ATP World Tour Masters 1000 Paris;2013;Hard;R32;Lukas Rosol;W
ATP World Tour Masters 1000 Paris;2013;Hard;R16;Gilles Simon;W
ATP World Tour Masters 1000 Paris;2013;Hard;Q;Tomas Berdych;W
ATP World Tour Masters 1000 Paris;2013;Hard;S;Rafael Nadal;W
ATP World Tour Masters 1000 Paris;2013;Hard;F;Novak Djokovic;L
Valencia;2013;Hard;R32;Gael Monfils;W
Valencia;2013;Hard;R16;Julien Benneteau;W
Valencia;2013;Hard;Q;Jerzy Janowicz;W
Valencia;2013;Hard;S;Nicolas Almagro;W
Valencia;2013;Hard;F;Mikhail Youzhny;L
Stockholm;2013;Hard;R32;Bye;W
Stockholm;2013;Hard;R16;Jack Sock;W
Stockholm;2013;Hard;Q;Fernando Verdasco;W
Stockholm;2013;Hard;S;Ernests Gulbis;W
Stockholm;2013;Hard;F;Grigor Dimitrov;L
ATP World Tour Masters 1000 Shanghai;2013;Hard;R64;Bye;W
ATP World Tour Masters 1000 Shanghai;2013;Hard;R32;Lukas Rosol;W
ATP World Tour Masters 1000 Shanghai;2013;Hard;R16;Florian Mayer;L
Beijing;2013;Hard;R32;Vasek Pospisil;W
Beijing;2013;Hard;R16;Marinko Matosevic;W
Beijing;2013;Hard;Q;Richard Gasquet;L
Kuala Lumpur;2013;Hard;R32;Bye;W
